Date,ID,Click Cost
2015-01-05 20:07:30,1736528458449928192,6.661398
2015-01-05 20:08:33,2038389886315851776,12.104263
2015-01-05 20:07:40,4433660178575191040,0.000000
2015-01-05 20:07:55,8792711601764388864,0.000000
2015-01-05 20:08:24,6503589348094198784,9.458572
2015-01-05 20:09:00,5388146514605392896,0.000000
2015-01-05 20:09:12,999939059563808768,13.572432
2015-01-05 20:11:03,5335441804855364608,6.726288
2015-01-05 20:11:20,8528158583206736896,0.000000
2015-01-05 20:11:19,1521828573821814784,0.000000
2015-01-05 20:11:35,5790943510251513856,0.000000
2015-01-05 20:11:55,6257742380914292736,14.455891
2015-01-05 20:12:19,4582599657924627456,7.177075
2015-01-05 20:13:30,6123930874836717568,9.192047
2015-01-05 20:13:31,2070838169724615680,0.000000
2015-01-05 20:14:34,5502572584259523584,0.000000
2015-01-05 20:15:15,269796949486186496,0.000000
2015-01-05 20:14:21,4627315447953326080,0.000000
2015-01-05 20:15:17,4461908184178868224,14.368173
2015-01-05 20:17:00,7752574062261572608,0.000000
2015-01-05 20:17:48,8650349823458081792,0.000000
2015-01-05 20:17:20,6387570014057183232,12.228369
2015-01-05 20:18:32,3013850537682199552,5.042845
2015-01-05 20:19:25,4478687685492511744,0.000000
2015-01-05 20:20:28,3160590297221125120,13.068489
2015-01-05 20:20:24,6435815175638803456,9.892973
2015-01-05 20:21:41,7562257674815844352,10.148586
2015-01-05 20:22:10,8877158453177538560,11.665291
2015-01-05 20:22:18,7214288173499382784,0.000000
2015-01-05 20:24:47,2884840839111461888,13.147022
2015-01-05 20:25:18,3051064513795881984,0.000000
2015-01-05 20:25:48,5569627490724812800,5.132633
2015-01-05 20:25:55,7284446808182858752,0.000000
2015-01-05 20:26:35,2303510418138944512,0.000000
2015-01-05 20:28:21,6397265481754007552,0.000000
2015-01-05 20:28:40,4893472441838726144,8.095098
2015-01-05 20:30:32,4973233800319281152,0.000000
2015-01-05 20:31:16,1181782996125408256,8.445760
2015-01-05 20:32:50,1804295012498809856,5.682313
2015-01-05 20:34:52,6533512384492754944,0.000000
2015-01-05 20:34:12,5054356843566872576,7.779049
2015-01-05 20:34:39,176552594421079040,6.684180
2015-01-05 20:34:55,8106462242382265344,5.070907
2015-01-05 20:34:46,8421130590300349440,14.222155
2015-01-05 20:35:01,8292685028061805568,0.000000
2015-01-05 20:36:01,7198057438289846272,13.206857
2015-01-05 20:37:01,5643000870782778368,12.754886
2015-01-05 20:37:28,3192045620932161536,9.814581
2015-01-05 20:38:46,917059253270180864,13.618889
2015-01-05 20:39:16,5716562784746568704,8.885595
2015-01-05 20:40:08,7424139026091001856,0.000000
2015-01-05 20:40:01,5925035058466240512,7.619569
2015-01-05 20:42:04,3794985010298254336,0.000000
2015-01-05 20:42:33,5621676930591529984,0.000000
2015-01-05 20:43:59,2769982109622897664,0.000000
2015-01-05 20:44:06,7625206415421089792,5.504062
2015-01-05 20:45:17,274298721697128448,0.000000
2015-01-05 20:44:55,6972392805666670592,6.497733
2015-01-05 20:46:21,2417750561110395904,9.940355
2015-01-05 20:46:55,8865085387683336192,9.967529
2015-01-05 20:47:00,7866849161122036736,0.000000
2015-01-05 20:48:16,9137956517805547520,0.000000
2015-01-05 20:48:49,5210869048243477504,13.897948
2015-01-05 20:50:25,2127899132113978368,12.581287
2015-01-05 20:50:44,7949790923271774208,0.000000
2015-01-05 20:51:06,4003127413436935168,12.861731
2015-01-05 20:52:22,2563568119475180544,0.000000
2015-01-05 20:53:36,5026371664623975424,9.458800
2015-01-05 20:54:32,31145992249506816,0.000000
2015-01-05 20:54:54,1705308611527614464,13.870972
2015-01-05 20:55:36,9152724872876742656,0.000000
2015-01-05 20:55:31,1857949710251623424,0.000000
2015-01-05 20:55:56,4632751316096656384,0.000000
2015-01-05 20:56:54,1157343608528620544,0.000000
2015-01-05 20:56:31,8601529900335728640,0.000000
2015-01-05 20:57:16,6585355654701744128,11.252674
2015-01-05 20:58:57,2907667482169028608,0.000000
2015-01-05 20:59:08,1237914881056180224,12.606537
2015-01-05 20:58:50,880636002789232640,7.437388
2015-01-05 21:03:27,5649462510648476672,0.000000
2015-01-05 21:03:44,7649512943438014464,14.391558
2015-01-05 21:03:59,243557965693528064,0.000000
2015-01-05 21:04:37,77254868422506496,0.000000
2015-01-05 21:04:55,4121977024586214400,0.000000
2015-01-05 21:06:23,3210067202443791360,8.849695
2015-01-05 21:06:58,2455050817717415936,14.256042
2015-01-05 21:07:44,984790846591836160,5.228522
2015-01-05 21:07:54,6291739462300524544,6.626291
2015-01-05 21:08:11,2655001364965407744,0.000000
2015-01-05 21:08:26,8835865530328850432,0.000000
2015-01-05 21:09:05,3834843302895654912,8.694179
2015-01-05 21:09:33,7772478566993079296,9.345289
2015-01-05 21:09:33,4433399943289856000,0.000000
2015-01-05 21:11:06,7071283579396355072,0.000000
2015-01-05 21:11:21,4495885218255567872,13.396916
2015-01-05 21:12:00,4231683233061426176,0.000000
2015-01-05 21:14:28,7024891794824677376,6.388032
2015-01-05 21:14:28,2575022911174920192,0.000000
2015-01-05 21:15:59,5489683721177191424,0.000000
2015-01-05 21:16:10,4192802598257238016,12.227022
2015-01-05 21:17:53,724763620697842688,5.123621
2015-01-05 21:17:56,7696383012947731456,0.000000
2015-01-05 21:19:56,4506817841325357056,6.039717
2015-01-05 21:21:07,2420260179625890816,0.000000
2015-01-05 21:22:37,5629335119060043776,0.000000
2015-01-05 21:25:10,247948555123284992,10.326922
2015-01-05 21:25:52,9219212835682825216,5.483593
2015-01-05 21:29:22,678619583145641984,0.000000
2015-01-05 21:28:49,411625631101045760,12.066788
2015-01-05 21:29:28,1309479376660826112,0.000000
2015-01-05 21:29:05,5360180976462573568,0.000000
2015-01-05 21:32:03,3208514640826403840,7.158273
2015-01-05 21:32:28,8563120493511617536,0.000000
2015-01-05 21:33:13,3929640291551735808,0.000000
2015-01-05 21:33:08,6938676125211906048,0.000000
2015-01-05 21:35:31,5262837853038670848,11.177713
2015-01-05 21:36:29,4209070295178556416,0.000000
2015-01-05 21:37:32,8354146244589080576,0.000000
2015-01-05 21:37:28,689100585962128384,0.000000
2015-01-05 21:38:20,8121812164742891520,10.561142
2015-01-05 21:38:33,2943919770896458752,11.017959
2015-01-05 21:38:34,3063496572389592064,13.726625
2015-01-05 21:40:11,1812365469774593024,0.000000
2015-01-05 21:40:09,2570530745888136192,0.000000
2015-01-05 21:41:19,402568820714305536,0.000000
2015-01-05 21:43:01,6655439778124725248,0.000000
2015-01-05 21:43:13,842154785571857408,0.000000
2015-01-05 21:43:35,2361357374227609600,0.000000
2015-01-05 21:45:29,6313728023965398016,7.569477
2015-01-05 21:46:11,5171330668583512064,13.416757
2015-01-05 21:47:01,1086164146455383040,0.000000
2015-01-05 21:49:19,3338400614675224576,12.014062
2015-01-05 21:50:31,6137592609352970240,11.780417
2015-01-05 21:50:35,353739183681895424,0.000000
2015-01-05 21:50:58,9099848500394169344,0.000000
2015-01-05 21:51:05,603598677249144832,10.045515
2015-01-05 21:51:20,9215335066925411328,0.000000
2015-01-05 21:51:56,8905875533293390848,0.000000
2015-01-05 21:51:29,6594855173190113280,5.937134
2015-01-05 21:51:32,788545063554257920,8.377170
2015-01-05 21:52:33,803346935143578624,10.365689
2015-01-05 21:53:48,4647033037071749120,0.000000
2015-01-05 21:53:49,6508166419168228352,6.596641
2015-01-05 21:54:21,6692274757640449024,13.409115
2015-01-05 21:54:43,3230555367874712576,12.017541
2015-01-05 21:56:46,3986722989472567296,0.000000
2015-01-05 21:59:55,5750611867590011904,11.713987
2015-01-05 22:00:52,1519587176594909184,0.000000
2015-01-05 22:01:50,5324646367163976704,14.239189
2015-01-05 22:01:58,2560345545901456384,8.446698
2015-01-05 22:02:34,8123961954892920832,10.506713
2015-01-05 22:03:36,7846818733059719168,4.981489
2015-01-05 22:04:31,8537057337822345216,0.000000
2015-01-05 22:04:35,7838540046441059328,0.000000
2015-01-05 22:05:21,8079421460608250880,7.696190
2015-01-05 22:08:14,1564037014704715776,0.000000
2015-01-05 22:09:00,6291134738325269504,0.000000
2015-01-05 22:10:08,8880968432623026176,7.566640
2015-01-05 22:11:31,722718694341053440,0.000000
2015-01-05 22:13:36,3316372477765715968,14.701203
2015-01-05 22:13:30,3066094705651838976,13.346098
2015-01-05 22:16:11,6010008685307108352,0.000000
2015-01-05 22:19:02,8512935778063305728,0.000000
2015-01-05 22:20:26,5485946383368110080,5.319448
2015-01-05 22:20:43,9058485856327142400,0.000000
2015-01-05 22:24:41,6285537932800380928,14.041717
2015-01-05 22:25:16,6734862607476109312,0.000000
2015-01-05 22:26:47,53442378777613312,0.000000
2015-01-05 22:27:14,8322209722408233984,7.676799
2015-01-05 22:29:17,2421266986177985536,10.446856
2015-01-05 22:29:21,7180655902878284800,0.000000
2015-01-05 22:29:59,3939964029120684032,0.000000
2015-01-05 22:30:11,5468310554268140544,0.000000
2015-01-05 22:30:31,1564413747292854272,13.256758
2015-01-05 22:31:51,5106924829399550976,0.000000
2015-01-05 22:34:24,4981586520640004096,11.942005
2015-01-05 22:33:49,2363513228404583424,6.897120
2015-01-05 22:34:37,4429994846879165440,0.000000
2015-01-05 22:36:05,2437114597459268608,8.931741
2015-01-05 22:36:23,3004481416410077184,0.000000
2015-01-05 22:37:08,8786904513437196288,12.404253
2015-01-05 22:38:13,2944890266966475776,0.000000
2015-01-05 22:39:06,4322103761504681984,10.506417
2015-01-05 22:39:38,8244807805531369472,4.962292
2015-01-05 22:40:51,8590880334501442560,0.000000
2015-01-05 22:42:31,884514554969674752,0.000000
2015-01-05 22:44:06,8235510805146817536,0.000000
2015-01-05 22:44:30,762257662100439040,11.754701
2015-01-05 22:44:38,5081123014082016256,8.651784
2015-01-05 22:46:52,7710461432834884608,0.000000
2015-01-05 22:47:05,2091069931134032896,7.126349
2015-01-05 22:47:55,6454962941289663488,0.000000
2015-01-05 22:48:52,4520897116721288192,9.109659
2015-01-05 22:48:59,6159412019826526208,0.000000
2015-01-05 22:50:05,7610920425127055360,0.000000
2015-01-05 22:53:34,7070938001133059072,6.025170
2015-01-05 22:53:43,3288206045730641920,12.715556
2015-01-05 22:54:06,312178939765412864,8.133557
2015-01-05 22:56:03,4478709998682937344,14.425778
2015-01-05 22:56:02,5725705267932434432,12.959744
2015-01-05 22:56:54,3033545905390348288,0.000000
2015-01-05 22:57:39,2401678601052059648,8.733777
2015-01-05 22:58:31,7458786736609743872,0.000000
2015-01-05 22:59:08,1100560792367482880,0.000000
2015-01-05 22:59:16,5682044077739215872,9.798060
2015-01-05 23:00:39,4277675507155957760,8.327955
2015-01-05 23:02:45,4013544234925974528,14.237346
2015-01-05 23:08:55,7244857275685611520,0.000000
2015-01-05 23:09:44,1516902773297952768,6.619298
2015-01-05 23:09:53,7575021164326245376,0.000000
2015-01-05 23:12:20,8858740605627159552,0.000000
2015-01-05 23:13:08,3957014367841381376,5.836485
2015-01-05 23:15:42,4985398896094400512,0.000000
2015-01-05 23:18:56,93056293637269504,0.000000
2015-01-05 23:21:17,7982450755663524864,0.000000
2015-01-05 23:25:43,6886155022542546944,5.032289
2015-01-05 23:26:33,3896954368448781312,10.227587
2015-01-05 23:27:45,8281304035916658688,9.819572
2015-01-05 23:27:54,4112552542289887232,6.223996
2015-01-05 23:28:32,6964778825935079424,0.000000
2015-01-05 23:30:06,1046967776265099264,0.000000
2015-01-05 23:32:55,9164884728113067008,10.158265
2015-01-05 23:34:09,7769386097292344320,14.153119
2015-01-05 23:35:58,1757863161723600896,9.492125
2015-01-05 23:40:14,5814157968582054912,0.000000
2015-01-05 23:42:23,5811130216912711680,11.888815
2015-01-05 23:44:22,6194237660220408832,5.934694
2015-01-05 23:44:41,287385150246178816,14.311266
2015-01-05 23:44:34,4212967327313167360,14.661978
2015-01-05 23:46:01,1693959019475675136,7.468102
2015-01-05 23:49:41,542186852184918016,0.000000
2015-01-05 23:51:58,6877583883809799168,0.000000
2015-01-05 23:52:40,28618140493109248,10.701046
2015-01-05 23:52:51,4318358299171331072,0.000000
2015-01-05 23:57:44,5420203885928379392,0.000000
2015-01-05 23:59:24,6408945964928107520,0.000000
2015-01-06 00:00:21,3482187468078773248,14.598686
2015-01-06 00:04:13,5077799472438240256,13.296342
2015-01-06 00:07:19,1381924670958121984,9.171389
2015-01-06 00:08:45,8455447589115213824,0.000000
2015-01-06 00:11:04,2552769589044732928,0.000000
2015-01-06 00:11:51,2153883870788877312,0.000000
2015-01-06 00:12:10,1413463644057937920,14.556250
2015-01-06 00:13:02,1861794078052820992,8.804358
2015-01-06 00:15:40,6391337079193909248,0.000000
2015-01-06 00:20:07,5013932007820319744,11.488412
2015-01-06 00:21:14,1671554520393414656,0.000000
2015-01-06 00:25:14,5602412905967532032,6.710592
2015-01-06 00:25:02,6374656185773785088,0.000000
2015-01-06 00:27:00,7452200541954709504,0.000000
2015-01-06 00:28:28,3278979122658077696,0.000000
2015-01-06 00:42:25,2102719434845573120,0.000000
2015-01-06 00:50:21,5973004262245752832,7.715225
2015-01-06 00:52:38,7295689960285258752,11.012147
2015-01-06 01:14:47,6488171559206592512,0.000000
2015-01-06 01:29:09,8079382606126597120,0.000000
2015-01-06 01:47:06,7482713985200605184,0.000000
2015-01-06 01:50:27,6908969870468520960,6.827575
2015-01-06 01:54:57,1983079439724740608,5.487176
2015-01-06 02:02:23,378982579553181696,0.000000
2015-01-06 02:11:10,8129765529510171648,8.598865
2015-01-06 02:21:27,371922066572632064,10.442689
2015-01-06 02:55:30,732909737229826048,0.000000
2015-01-06 03:14:01,7031943048003841024,0.000000
2015-01-06 03:21:57,8224298704487315456,6.431071
2015-01-06 03:33:55,2579054865125485568,13.806879
2015-01-06 03:45:50,8354934117555031040,8.206239
2015-01-06 03:47:19,1831745982032558080,0.000000
2015-01-06 04:09:03,1871812273775208448,0.000000
2015-01-06 04:20:25,7636850610662665216,12.261446
2015-01-06 04:23:54,4956054059661850624,0.000000
2015-01-06 04:39:43,1524297517364725760,8.272550
2015-01-06 04:41:40,8176631896731607040,11.804178
2015-01-06 04:42:02,3694355953615059968,0.000000
2015-01-06 04:42:20,5666729242488229888,13.907202
2015-01-06 04:43:41,2217616674261011456,0.000000
2015-01-06 04:45:35,7774994012845145088,0.000000
2015-01-06 04:47:54,4316543866148063232,5.829098
2015-01-06 04:48:19,3320987099096553472,8.851295
2015-01-06 04:50:57,779181746883742720,9.418592
2015-01-06 04:57:31,2228655771626102784,5.528596
2015-01-06 04:57:26,2714699763719041024,10.718945
2015-01-06 05:01:29,2669692682852753408,0.000000
2015-01-06 05:00:59,1642178957751612416,9.781829
2015-01-06 05:08:26,7148960967026890752,13.591075
2015-01-06 05:09:28,2287708348645207040,5.302618
2015-01-06 05:11:59,6349797470744393728,0.000000
2015-01-06 05:12:38,1538602511694971904,0.000000
2015-01-06 05:14:59,4690715448638176256,8.874675
2015-01-06 05:19:26,1684544811921343488,7.881152
2015-01-06 05:19:42,5836684916040966144,0.000000
2015-01-06 05:19:59,4094437979772300288,14.915108
2015-01-06 05:20:32,3749769039599761408,0.000000
2015-01-06 05:21:45,2477136654441716736,0.000000
2015-01-06 05:23:56,5270868728494041088,9.882781
2015-01-06 05:26:24,5239073781887657984,5.438896
2015-01-06 05:29:34,6277397218739909632,7.207813
2015-01-06 05:32:37,1247550840469479424,0.000000
2015-01-06 05:35:46,8623305440882774016,0.000000
2015-01-06 05:38:48,1033706959759635456,0.000000
2015-01-06 05:42:04,6608454525501542400,0.000000
2015-01-06 05:41:26,2829744703725308928,7.885807
2015-01-06 05:42:57,6101090096122791936,0.000000
2015-01-06 05:42:50,2896550997397559296,0.000000
2015-01-06 05:47:37,6345829252023059456,0.000000
2015-01-06 05:51:02,7242660925737809920,0.000000
2015-01-06 05:51:18,1980721461459633152,0.000000
2015-01-06 05:54:57,8898537735711067136,0.000000
2015-01-06 06:00:26,7421020914778795008,10.525566
2015-01-06 06:00:54,8187596433572885504,0.000000
2015-01-06 06:04:10,8226463415955531776,0.000000
2015-01-06 06:05:17,6671050073503563776,0.000000
2015-01-06 06:05:49,7541605853763868672,0.000000
2015-01-06 06:05:57,5251412120878563328,0.000000
2015-01-06 06:06:00,8743671643819331584,11.421124
2015-01-06 06:07:25,5706032051067982848,8.369172
2015-01-06 06:09:00,1078232186917971968,9.608102
2015-01-06 06:11:12,8605128513457999872,0.000000
2015-01-06 06:12:46,5729846091505277952,0.000000
2015-01-06 06:15:22,3212813064353788928,14.605684
2015-01-06 06:16:53,7312430250785793024,0.000000
2015-01-06 06:17:57,799714797944870912,0.000000
2015-01-06 06:20:40,7218296446915596288,0.000000
2015-01-06 06:20:49,3046818618952376320,14.305932
2015-01-06 06:21:17,8173698877145138176,11.877748
2015-01-06 06:24:18,687812014415671296,6.051179
2015-01-06 06:26:39,5385209403911538688,12.439780
2015-01-06 06:28:58,1434331911617558528,10.758881
2015-01-06 06:29:32,6230242604744770560,11.661012
2015-01-06 06:29:21,49490314130973696,8.532685
2015-01-06 06:30:48,9105738558962564096,10.284568
2015-01-06 06:31:34,1466395751237424128,7.729209
2015-01-06 06:31:43,6288751134712624128,0.000000
2015-01-06 06:32:45,278789053704969216,8.126144
2015-01-06 06:33:14,9142724468301991936,0.000000
2015-01-06 06:33:02,1854760644363773952,0.000000
2015-01-06 06:33:19,6128399447499833344,13.563371
2015-01-06 06:36:08,2263933612896578560,11.570614
2015-01-06 06:37:43,3140786265444323328,13.418941
2015-01-06 06:37:04,5788277628628439040,0.000000
2015-01-06 06:37:37,1666237683245734912,13.804184
2015-01-06 06:38:09,4006668913560509440,0.000000
2015-01-06 06:38:34,3330611616086219776,0.000000
2015-01-06 06:39:59,7912325109440144384,6.165707
2015-01-06 06:41:17,9018941610554626048,0.000000
2015-01-06 06:41:23,7335984982170696704,6.615935
2015-01-06 06:42:09,6956664017705106432,10.561810
2015-01-06 06:42:32,7397338868529094656,13.989145
2015-01-06 06:42:40,6220978182238451712,0.000000
2015-01-06 06:45:29,7504510672725552128,11.242203
2015-01-06 06:46:48,6747425809464897536,0.000000
2015-01-06 06:46:58,3410939110055794688,0.000000
2015-01-06 06:48:17,1331917454159564800,13.420657
2015-01-06 06:51:11,8089843020886411264,8.563666
2015-01-06 06:50:48,4199977973220897792,0.000000
2015-01-06 06:53:00,4468109508479854592,14.217735
2015-01-06 06:53:32,6179948355802624000,0.000000
2015-01-06 06:53:25,7637762026069431296,0.000000
2015-01-06 06:53:43,1026485512121843712,0.000000
2015-01-06 06:54:13,6191332819999283200,0.000000
2015-01-06 06:54:59,1984194918823441408,10.096587
2015-01-06 06:55:38,1161622803683003392,0.000000
2015-01-06 06:55:27,4974954912652483584,10.239430
2015-01-06 06:57:49,2565298454068845568,6.809020
2015-01-06 06:57:56,1420970364740107264,0.000000
2015-01-06 06:59:03,8903759958885898240,0.000000
2015-01-06 06:59:32,7994952159465518080,8.706112
2015-01-06 07:00:18,8089475110282923008,10.363219
2015-01-06 07:01:37,8927144350686099456,7.597970
2015-01-06 07:02:34,3266132356333037568,0.000000
2015-01-06 07:01:56,5572812071720704000,14.472391
2015-01-06 07:02:13,2542541102091513856,0.000000
2015-01-06 07:04:14,4702756496376091648,0.000000
2015-01-06 07:04:57,3114619628124892160,0.000000
2015-01-06 07:05:25,5601849659521212416,9.607501
2015-01-06 07:05:50,154496574541187072,0.000000
2015-01-06 07:07:06,2208236528664425472,0.000000
2015-01-06 07:07:29,8676216078403859456,11.376844
2015-01-06 07:08:15,2516071079343172608,0.000000
2015-01-06 07:08:55,8074558398034699264,9.137217
2015-01-06 07:09:42,3444490020686244864,7.773994
2015-01-06 07:09:54,7881726051380026368,8.026716
2015-01-06 07:10:46,303322626248512512,8.070289
2015-01-06 07:11:30,48827914718462976,5.128563
2015-01-06 07:12:58,980255590520215552,0.000000
2015-01-06 07:13:49,8146899941066261504,0.000000
2015-01-06 07:15:21,2382627104010956800,0.000000
2015-01-06 07:17:13,5735070931168331776,0.000000
2015-01-06 07:18:02,79254602042130432,12.551807
2015-01-06 07:19:50,8223648025555528704,0.000000
2015-01-06 07:20:12,742363310303198208,9.831198
2015-01-06 07:20:37,1595753328777114624,0.000000
2015-01-06 07:22:44,107128583298374656,11.934948
2015-01-06 07:23:55,1369040866473570304,0.000000
2015-01-06 07:23:54,6767083487706679296,0.000000
2015-01-06 07:24:58,7316904540503995392,5.096271
2015-01-06 07:25:02,1922646844321357824,8.562552
2015-01-06 07:25:34,4492217706389727232,0.000000
2015-01-06 07:26:41,1791241148705987584,6.870781
2015-01-06 07:25:57,2285701453345626112,6.662127
2015-01-06 07:26:05,1066075427995089920,13.722349
2015-01-06 07:26:41,1864439537723473920,12.102617
2015-01-06 07:26:54,5352551501739895808,0.000000
2015-01-06 07:28:11,7991570482345410560,0.000000
2015-01-06 07:28:03,1499031390403381248,5.317000
2015-01-06 07:29:35,6510806332822173696,0.000000
2015-01-06 07:30:35,3294735091044622336,7.092499
2015-01-06 07:30:18,4703212572713704448,0.000000
2015-01-06 07:33:06,4610232240354937856,11.030513
2015-01-06 07:32:33,1126353991172242432,0.000000
2015-01-06 07:33:32,2742891412394631168,8.593600
2015-01-06 07:33:12,8872375394202248192,6.910871
2015-01-06 07:33:46,863987025426184192,14.355358
2015-01-06 07:34:39,4438247356817618944,8.390638
2015-01-06 07:35:03,1731876141845665792,0.000000
2015-01-06 07:37:02,8394454875250406400,10.149485
2015-01-06 07:37:21,3918266945735602176,10.352287
2015-01-06 07:39:22,5477643514034311168,0.000000
2015-01-06 07:39:56,2914191438805615616,10.102379
2015-01-06 07:39:47,8242618445400074240,6.534383
2015-01-06 07:41:42,4708178098503492608,0.000000
2015-01-06 07:42:04,3726404818664114176,0.000000
2015-01-06 07:41:45,334589321349070848,12.483283
2015-01-06 07:42:16,3634121152584043520,0.000000
2015-01-06 07:42:45,3844954234677068800,12.948527
2015-01-06 07:42:26,8754942471937818624,8.758868
2015-01-06 07:42:46,1487278265431550976,0.000000
2015-01-06 07:43:29,4204937392276042752,13.663673
2015-01-06 07:43:58,2596407912428251136,10.731289
2015-01-06 07:44:28,7870525382648469504,10.356741
2015-01-06 07:45:39,3426852569447412736,0.000000
2015-01-06 07:46:33,1575394266176385024,0.000000
2015-01-06 07:46:45,3024803819694600192,5.242778
2015-01-06 07:47:06,5762575642373894144,0.000000
2015-01-06 07:48:08,6250296336083306496,10.060349
2015-01-06 07:47:25,7492701202849805312,0.000000
2015-01-06 07:48:35,1190440181804282880,7.103603
2015-01-06 07:48:18,1532487643294259200,11.804605
2015-01-06 07:48:15,4527648903942042624,9.008947
2015-01-06 07:49:02,8963526875712984064,5.018762
2015-01-06 07:49:03,8840013572994572288,0.000000
2015-01-06 07:48:56,6028343975734906880,8.122779
2015-01-06 07:49:14,2238667613370484736,0.000000
2015-01-06 07:52:21,5111974298741611520,11.938634
2015-01-06 07:53:22,8952299473362447360,0.000000
2015-01-06 07:53:22,5560181094685838336,12.479477
2015-01-06 07:54:06,6143358008381535232,0.000000
2015-01-06 07:54:33,1644599385346328576,7.242325
2015-01-06 07:54:59,7190191786258420736,5.872908
2015-01-06 07:55:37,9123677939033671680,0.000000
2015-01-06 07:56:46,2187925660213181440,7.830248
2015-01-06 07:57:17,2083348422727772160,8.931106
2015-01-06 07:58:07,2601562094073062400,11.447479
2015-01-06 07:57:52,5586275513489731584,5.421995
2015-01-06 07:57:52,6852099441880131584,9.276352
2015-01-06 07:59:45,7063920910984786944,0.000000
2015-01-06 07:59:48,6549074054123105280,9.657137
2015-01-06 07:59:51,6922295322139512832,12.535535
2015-01-06 08:00:04,1268940378928929792,0.000000
2015-01-06 08:02:21,8983169454940073984,6.123285
2015-01-06 08:01:26,5942008081300473856,0.000000
2015-01-06 08:01:31,2712956503161776128,0.000000
2015-01-06 08:01:21,1709867997407654912,0.000000
2015-01-06 08:01:58,3463755470621627392,0.000000
2015-01-06 08:04:30,2995202041054865408,0.000000
2015-01-06 08:04:30,2384236393181880320,0.000000
2015-01-06 08:04:55,4700603333765341184,14.630087
2015-01-06 08:05:41,4435935885773118464,7.760610
2015-01-06 08:07:09,1037449503586896896,0.000000
2015-01-06 08:07:49,3658982372724440064,11.797703
2015-01-06 08:07:54,7902483641873801216,14.231555
2015-01-06 08:08:32,603033939041722368,9.037821
2015-01-06 08:08:42,3191880613345452032,0.000000
2015-01-06 08:09:55,8567804243256038400,0.000000
2015-01-06 08:10:00,4761593554728758272,0.000000
2015-01-06 08:10:03,3752958251705880576,5.628676
2015-01-06 08:10:11,5190944004222052352,0.000000
2015-01-06 08:12:07,8804041563853879296,5.145361
2015-01-06 08:12:04,5978148995349522432,0.000000
2015-01-06 08:13:55,2080838274528969728,10.854519
2015-01-06 08:15:39,464368733746700288,10.667618
2015-01-06 08:16:20,5627854213647336448,0.000000
2015-01-06 08:16:46,7397177885023992832,5.722119
2015-01-06 08:16:56,8262264347750582272,14.853026
2015-01-06 08:17:55,1549612288209555456,6.950137
2015-01-06 08:18:51,7169834420207920128,0.000000
2015-01-06 08:18:29,1020746954700930048,0.000000
2015-01-06 08:19:34,4866149843634818048,14.632531
2015-01-06 08:19:59,840658101205565440,0.000000
2015-01-06 08:20:06,2897631630542661632,0.000000
2015-01-06 08:20:43,2010041732020222976,0.000000
2015-01-06 08:21:19,6223688430183043072,0.000000
2015-01-06 08:21:56,1274220792438762496,0.000000
2015-01-06 08:22:50,3240382736987577344,0.000000
2015-01-06 08:22:46,5749116009796883456,7.785915
2015-01-06 08:23:56,979901707135285248,0.000000
2015-01-06 08:23:55,5913577241132418048,12.102655
2015-01-06 08:24:50,4381020854622813184,7.411932
2015-01-06 08:26:20,5497645489284115456,13.309048
2015-01-06 08:27:17,4509606806809035776,0.000000
2015-01-06 08:27:29,1140136859324449792,8.021488
2015-01-06 08:27:39,4982365357763082240,0.000000
2015-01-06 08:28:59,4179585937144006656,0.000000
2015-01-06 08:28:45,6148142107190397952,6.811890
2015-01-06 08:28:58,6852077543231693824,9.184874
2015-01-06 08:30:04,980765729128744960,0.000000
2015-01-06 08:30:13,8945730408812082176,0.000000
2015-01-06 08:30:48,7264784221035632640,14.770338
2015-01-06 08:30:34,2386974468861656064,0.000000
2015-01-06 08:30:44,8856774673646789632,0.000000
2015-01-06 08:31:20,924335367453811712,0.000000
2015-01-06 08:33:33,4146430305462225920,0.000000
2015-01-06 08:32:49,3615867665175781376,9.626009
2015-01-06 08:32:40,4616314612463149056,0.000000
2015-01-06 08:33:40,1531757713506295808,0.000000
2015-01-06 08:34:22,4508464306333466624,0.000000
2015-01-06 08:35:07,3928432967759250432,5.615349
2015-01-06 08:35:41,7399863162342838272,8.115963
2015-01-06 08:37:45,2399508382915364864,13.510300
2015-01-06 08:36:11,5032900373892847616,0.000000
2015-01-06 08:36:37,3381754847797193728,8.755118
2015-01-06 08:37:32,4929908810066752512,8.940278
2015-01-06 08:39:17,4850616748907922432,14.666252
2015-01-06 08:38:05,3651182389008877568,0.000000
2015-01-06 08:38:46,4058399846743732224,11.586616
2015-01-06 08:39:17,5613043125298151424,6.917183
2015-01-06 08:39:30,5561700932068126720,8.313991
2015-01-06 08:40:06,4076704967663680512,0.000000
2015-01-06 08:41:15,5560292826228639744,9.995980
2015-01-06 08:41:11,8883067595359236096,14.271723
2015-01-06 08:41:46,3636987107090159616,0.000000
2015-01-06 08:41:39,5536608187987085312,0.000000
2015-01-06 08:41:47,1269851746979990528,0.000000
2015-01-06 08:42:10,3978924676023919616,0.000000
2015-01-06 08:42:49,7987587491342451712,0.000000
2015-01-06 08:43:59,9123489335624606720,11.451428
2015-01-06 08:44:32,67325195139995648,7.456504
2015-01-06 08:45:54,455807741021935616,15.018750
2015-01-06 08:45:40,6694254260448856064,0.000000
2015-01-06 08:45:52,8328220500128226304,6.852478
